cliente_id,nome,cidade 
58626,Zaqueu Roberto Camargo Chaves,Santa Rita
58627,Israel Xavier Aguiar Borges,Nova Brasilândia
58628,Zenaide Lavínia Loureiro Ferreira,Brasília
58629,Igor Rian Damasceno ,São Sebastião da Amoreira
58630,Amanda Débora Melo Dias,São Geraldo do Araguaia
58631,Pietro Estevão Mansur Teixeira,Anita Garibaldi
58632,Quitéria Fabiana Vasconcelos ,Salvador
58633,Rebeca Yohana Cordeiro ,Itarumã
58634,Pietra  Cordeiro Junqueira,Araruama
58635,Natália Catarina Borges Viana,Bom Jesus do Sul
58636,Evelyn  Esteves Drummond,Santana do Maranhão
58637,Flávia Vicente Melo Rezende,Votorantim
58638,Francisco  Garcia ,Passa-Vinte
58639,Giovanni  Tavares ,Guapé
58640,Kelly Franciele Nascimento Domingues,Alfredo Wagner
58641,Simone  Araújo Reis,Monte Alto
58642,Flávia  Martins ,Boa Vista do Ramos
58643,Zilda Ayla Marques ,André da Rocha
58644,Augusto Ulisses Barbosa Pereira,Cornélio Procópio
58645,Iolanda Alessandra Loureiro ,Indiaporã
58646,Benício Samuel Valente Domingues,Dores do Turvo
58647,Rian Elias Nunes Quintana,São Paulo
58648,Iolanda  Bittencourt ,Araruama
58649,Lucas Ulisses Siqueira Bittencourt,Ametista do Sul
58650,Aurora  Gomes ,Salgadinho
58651,Ornella Zenaide Azevedo ,São João de Iracema
58652,Larissa Denise Gomes Lacerda,Nossa Senhora de Lourdes
58653,Bruna Vitória Pacheco Prado,Cunha Porã
58654,Uilma Cíntia Chaves ,Salvador
58655,Dandara Geovana Almeida ,Ciríaco
58656,Saulo  Castro Brandão,São Pedro da Água Branca
58657,Aline  Valente Marques,Luzinópolis
58658,Saulo Francisco Xavier ,Silvianópolis
58659,Ubirajara Carlos Pimentel ,Lagoa da Confusão
58660,Aurora Paula Xavier ,Biquinhas
58661,Rafaela Elisa Queiroz ,Itaguara
58662,Murilo Carlos Rocha Teixeira,Curitiba
58663,Renato Miguel Lopes Prado,Ilha Grande
58664,Elias Cláudio Garcia ,São Bento Abade
58665,Cristiane  Ortega ,Olindina
58666,Gael  Araújo Noronha,Inhapi
58667,Michele  Araújo Gonçalves,Brejões
58668,Allan  Oliveira Bezerra,Itabaiana
58669,Madalena  Tavares Santos,Benevides
58670,Samara Alessandra Valente ,Senador Alexandre Costa
58671,Eric Márcio Machado ,Fortaleza
58672,Verônica  Vieira ,Dores de Guanhães
58673,Camila Fernanda Franco Junqueira,Curitibanos
58674,Flávia Luciana Klein ,Bom Jesus da Lapa
58675,Kauã Daniel Costa ,Guapiara
58676,Allan Vinícius Cordeiro ,Piraúba
58677,Ornella  Correia Cordeiro,Major Gercino
58678,Jéssica  Jardim Pimentel,Brasília
58679,Gustavo  Nascimento ,Deodápolis
58680,Pietro  Viana ,Canaã
58681,Tainá Daiane Xavier Campos,Santa Cruz do Arari
58682,Talita Fabiana Costa Guedes,Manaus
58683,Mateus Davi Jardim ,Caicó
58684,Alana Tereza Vasconcelos ,Brasília
58685,Iris Luana Haddad Drummond,Ourizona
58686,Ximena  Klein Cunha,União da Vitória
58687,Ximena Rita Neves Mansur,Linhares
58688,Dante  Moraes ,Barra do Guarita
58689,Luiz Lorenzo Bezerra Ribeiro,Eunápolis
58690,Pablo Orlando Rezende Magalhães,Poloni
58691,Bruno Joaquim Batista ,Santa Isabel
58692,Sebastião Adriano Pacheco Duarte,Itacajá
58693,Daniel  Cabral ,Caputira
58694,Sérgio Felipe Correia ,Surubim
58695,Sérgio  Reis ,Parauapebas
58696,Geovana Aurora Bezerra ,Paulista
58697,Wanessa Kelly Esteves ,Dumont
58698,Daniela Yara Cavalcante Klein,Lamim
58699,Luiz Flávio Paiva Rodrigues,Nova Monte Verde
58700,Joana  Portela ,Curralinho
58701,Joaquim Augusto Lins ,Taguaí
58702,Henrique William Andrade Portela,Paes Landim
58703,Valter Saulo Teixeira Ramos,Meridiano
58704,Jéssica Andressa Aguiar Rossi,Goiatuba
58705,Manoel Israel Bittencourt Cavalcante,Marcionílio Souza
58706,Adriano Vicente Haddad Toledo,São Pedro da Aldeia
58707,Odete  Dantas ,Luís Gomes
58708,Otávio Yuri Gabriel Bragança Borges,Itajá
58709,Esther Andressa Rangel ,Dirce Reis
58710,Fernando  Loureiro Rossi,Curitiba
58711,Aline Camila Reis ,São João Evangelista
58712,Filipe Juliano Damasceno ,Tonantins
58713,Ornella Tatiane Pacheco Vieira,Piquerobi
58714,Hélio Zaqueu Mansur ,Novo Brasil
58715,Emanuelle  Fontes Araújo,Muçum
58716,Alessandra  Valente Bezerra,Porto Alegre
58717,Elias Yago Rocha ,Vale do Paraíso
58718,Thalita  Loureiro ,Recife
58719,Zuleica  Santana Cerqueira,Canguçu
58720,Valentin Arthur Paiva ,Santa Branca
58721,Yuri Gabriel Tomás Damasceno Machado,Brasília
58722,Saulo Diego Cabral ,Luiz Alves
58723,Vicente Quirino Dias ,Buritizeiro
58724,Eduarda  Magalhães ,Luciara
58725,Isabela Yasmina Sales Lacerda,Dom Basílio
58726,Benício  Espíndola Ortega,Mendes
58727,Dandara  Monteiro Ramalho,Santo Antônio de Jesus
58728,Breno  Dias ,Sarzedo
58729,Miguel  Domingues Oliveira,Rio de Janeiro
58730,Lucas  Domingues Bezerra,Pedra
58731,Zuleica Afonso Dantas ,Areia
58732,Nicolas Hugo Borges Abreu,Araças
58733,Tadeu Wallace Noronha ,Quirinópolis
58734,Thalita  Marques Guimarães,Morro Reuter
58735,Daniela  Oliveira Klein,Fortaleza
58736,Bárbara  Mansur ,Gabriel Monteiro
58737,Verônica  Cavalcante ,Natuba
58738,Rodrigo Carlos Espíndola ,Barreira
58739,Arthur  Machado Meireles,Juazeiro do Piauí
58740,Cadu  Vasconcelos Cardoso,Recife
58741,Matheus Jorge Camargo ,Altônia
58742,Nathan  Campos ,Niquelândia
58743,Francisco Edson Queiroz ,Barcelos
58744,Enzo Marcelo Prado ,Santa Cruz da Baixa Verde
58745,Afonso Quirino Monteiro Correia,Feliz
58746,Rian Emerson Camargo Henriques,Águas Lindas de Goiás
58747,Cristian Leandro Chaves Farias,Rio de Janeiro
58748,Estevão Carlos Azevedo Cunha,Campo Belo
58749,Israel  Rocha Reis,Santa Rosa do Tocantins
58750,Ian Edson Gusmão Frota,Rio de Janeiro
58751,Catarina  Melo ,Nova Veneza
58752,Caio Estevão Moura ,Matutina
58753,Zaqueu Israel Quintana Cardoso,Baixa Grande
58754,Waleska Kelly Jardim Dias,Tapejara
58755,Arthur  Moraes Santos,Marcolândia
58756,Davi  Guedes Abreu,Curitiba
58757,Bruna Odete Espíndola Ribeiro,Santo Antônio do Itambé
58758,Lázaro Laís Gusmão Farias,Roca Sales
58759,Kamilly Zara Rangel ,Murici
58760,Hélio Cristian Nascimento Magalhães,Porto Alegre do Norte
58761,Kauã Silvio Assis Xavier,Bom Jesus de Goiás
58762,Leonardo  Portela Gusmão,Itaju
58763,Benício  Drummond ,Santa Efigênia de Minas
58764,Eduardo  Fontes Henriques,Amontada
58765,Cristian  Viana Sales,Santa Quitéria do Maranhão
58766,Filipe  Borges Souza,Timburi
58767,Flávio  Santos Machado,Curvelo
58768,Carlos William Henriques Machado,Manaus
58769,Yasmin  Ortega ,Rolim de Moura
58770,Rafaela Valéria Vasconcelos Andrade,Unistalda
58771,Pedro  Mansur Klein,Itaquiraí
58772,Orlando Dante Xavier ,Buenópolis
58773,Carla  Sales Pimentel,Cantagalo
58774,Zion Zaqueu Brandão ,Ribeirão Branco
58775,Geovana  Henriques Guedes,Fortim
58776,Nicolas Carlos Souza ,Atalaia
58777,Lara Flávia Almeida ,Porto Alegre
58778,Roberto  Miranda ,Trindade
58779,Janaina Laís Bragança Silva,Lutécia
58780,Vitor Luan Meireles ,Montes Claros de Goiás
58781,Joana Ayla Leite Drummond,Morungaba
58782,Talita  Machado ,Turvolândia
58783,Alice  Assis Cabral,Brasília
58784,Rafael  Portela Sales,Serraria
58785,Zaid  Barbosa Gusmão,Careiro
58786,Kátia  Klein Lima,Bom Jesus do Galho
58787,Nayara  Souza ,Brasília
58788,Afonso Wesley Lima Neves,Siriri
58789,Quitéria Rayssa Reis Bragança,Presidente Figueiredo
58790,Edson  Loureiro Vasconcelos,Juarina
58791,Waleska  Coelho Brandão,Niquelândia
58792,Alana  Leite Assis,São Paulo
58793,Ingrid Paloma Ramos Franco,Paraíso do Norte
58794,Michele Aliani Aguiar ,Ipecaetá
58795,Letícia  Macedo ,Afonso Cláudio
58796,André Cauã Bragança ,Juru
58797,Ubirajara Cristiano Lopes ,Belo Horizonte
58798,Eloá  Brandão Azevedo,Montauri
58799,Manuela  Andrade Moura,São Miguel
58800,Denise  Quintana ,Carlos Gomes
58801,Breno  Caldas Gomes,Palhoça
58802,Xavier Adriano Lima ,Costa Marques
58803,Zaqueu Xavier Silva Ortega,Monte Carlo
58804,Eric Sebastião Dias ,Lindóia
58805,Ágatha  Reis Toledo,Curitiba
58806,Cristiano Thiago Caldas Correia,Ribeirão Vermelho
58807,Cíntia  Fontes Drummond,Galvão
58808,Ximena  Portela ,Cachoeira Grande
58809,Allan  Pereira Henriques,Duque de Caxias
58810,Gael André Figueiredo Cerqueira,São José do Egito
58811,Thiago Quirino Valente Prado,Planalto da Serra
58812,Mateus Heitor Barbosa ,Vanini
58813,Lucas  Souza Azevedo,Indiara
58814,Renata Isabela Melo ,Mesópolis
58815,Aline  Pacheco Monteiro,Mesquita
58816,Danilo Carlos Reis Lima,Fortaleza
58817,Jorge  Dantas ,Morro Agudo de Goiás
58818,Nicolas Patrícia Nascimento Siqueira,Imigrante
58819,Xavier  Caldas Brandão,Segredo
58820,Antônio  Caldas ,Jardim
58821,Lucas Wesley Farias Dantas,Itaeté
58822,Yasmin  Ferreira ,Monteiro Lobato
58823,Rian  Mansur ,Goiabeira
58824,Madalena Rafaela Portela ,Paranavaí
58825,Zion  Silva Pinto,São João do Oriente
58826,Samara Bárbara Oliveira ,Arroio dos Ratos
58827,Jamile Paloma Ibiapina Leite,Água Branca
58828,Miguel Márcio Chaves Junqueira,Douradina
58829,Juliano Daniel Azevedo Martins,São Paulo
58830,Henrique Cristian Almeida ,Salvador
58831,Xavier Silvio Haddad Portela,Salvador
58832,Larissa Odete Castro Carvalho,Salvador
58833,Beatriz Eduarda Henriques ,Arapuá
58834,Zaqueu William Navarro Costa,Córrego Fundo
58835,Alessandra  Vieira Machado,Salvador
58836,Paulo  Viana Camargo,Colinas do Sul
58837,Xavier Rian Souza Aguiar,Salvador
58838,Nathan Yuri Campos ,Silveirânia
58839,Washington Arthur Franco ,Edealina
58840,Yuri Gabriel  Moraes ,Rio de Janeiro
58841,Letícia Joana Assis Oliveira,Centralina
58842,Diego Saulo Miranda ,Salvador
58843,Samara  Moreira ,Marabá
58844,Odete Bruna Campos Bittencourt,Itirapina
58845,Paulo  Magalhães Fontes,Pedreiras
58846,Noel Rodrigo Ferreira Farias,Palmeira dos Índios
58847,Beatriz Elisa Espíndola Monteiro,Divino de São Lourenço
58848,Ramon Sebastião Cardoso ,Pentecoste
58849,Joana  Santos ,Sobrado
58850,Larissa Kátia Rodrigues Ribeiro,Tutóia
58851,Wesliane Vanessa Dias Gomes,Aragarças
58852,Vicente  Haddad ,João Dourado
58853,Catarina Yasmina Cardoso Fontes,Vila Lângaro
58854,Augusto Maurício Coelho ,Bossoroca
58855,Úrsula Juliana Sampaio Castro,Oliveira
58856,Miguel  Rodrigues Andrade,Petrópolis
58857,Marcelo William Noronha Azevedo,Jerumenha
58858,Jonas Pablo Tavares Magalhães,Salto do Jacuí
58859,Jonathan Leonardo Vasconcelos Moraes,São Tomás de Aquino
58860,Gael Xavier Figueiredo Mansur,Iracema do Oeste
58861,Débora  Andrade ,Nova Boa Vista
58862,Pietra Mônica Esteves ,Belo Horizonte
58863,Luiz Bernardo Henriques ,Belo Horizonte
58864,Ingrid Nicole Esteves Leite,Janduís
58865,Cristiane Débora Lopes ,Recife
58866,Maurício Samuel Cardoso ,Igarapé-Açu
58867,Raul Manoel Assis Castro,Guatambú
58868,Neide Gisele Moraes ,Arco-Íris
58869,Ueliton  Prado ,Laje
58870,Samuel Fábio Duarte Ribeiro,Flores da Cunha
58871,Débora Letícia Moraes ,Itaguaru
58872,Kleber  Bezerra Pereira,Paripueira
58873,Márcio Samuel Klein ,Salvador do Sul
58874,Betina Ornella Costa Meireles,Cajazeirinhas
58875,Edson Jonas Gonçalves Rangel,Fortaleza
58876,Olívia Kamilly Ibiapina ,Santana do Garambéu
58877,Quitéria  Machado Barbosa,Bonito
58878,Filipe Miguel Santos ,Leopoldo de Bulhões
58879,Giovanni  Toledo Batista,São Jerônimo
58880,Dominic Washington Almeida ,Santa Salete
58881,Otávio Ian Assis Henriques,Bandeirantes
58882,Noel  Almeida Loureiro,Manaus
58883,Theo  Haddad Bittencourt,Porto Alegre
58884,Douglas César Nunes ,Chapada da Natividade
58885,William Kauã Martins ,Apuí
58886,Fernanda  Ferreira ,Bom Jardim
58887,Vinícius  Guedes Lacerda,Recife
58888,Samuel Rafael Siqueira Chaves,Malacacheta
58889,Sérgio Gabriel Andrade ,Ibiá
58890,Érica Luciana Henriques ,Paramirim
58891,Matheus Henrique Oliveira Nunes,Curitiba
58892,Patrick  Jardim Camargo,Euclides da Cunha
58893,Raul Gael Oliveira Brandão,Pirangi
58894,Vinícius Quirino Lacerda Monteiro,Riachão das Neves
58895,Dominic  Brandão ,Bento de Abreu
58896,Eduardo Adriano Nascimento ,Arapongas
58897,Felipe  Lins ,Trajano de Moraes
58898,Alexandre Orlando Rodrigues Queiroz,Porto Alegre
58899,Eric Washington Leite ,Aspásia
58900,Ornella  Ibiapina Borges,Ibaté
58901,Tomás  Neves Domingues,Uru
58902,Wesley Silvio Dias Martins,Queimadas
58903,Zuleica Ana Cunha Garcia,Américo Brasiliense
58904,Manoel Felipe Vasconcelos Prado,Guaraci
58905,Lucas Cadu Guedes Portela,Curitiba
58906,Catarina Queila Henriques ,Curitiba
58907,Catarina Natália Cabral ,Acarape
58908,Ulisses  Freitas Ortega,São João d'Aliança
58909,Cláudio  Moraes Siqueira,Rifaina
58910,Mateus  Rezende Damasceno,Santo Antônio do Retiro
58911,Érica  Andrade Cardoso,Altamira do Maranhão
58912,Márcio Wesley Martins ,Nova Lima
58913,Henrique  Toledo Queiroz,Amambai
58914,Marcos Yuri Klein Xavier,Itapevi
58915,Kauã  Pimentel Chaves,Reserva
58916,Bruno Carlos Cordeiro Nascimento,Nova Veneza
58917,César  Teixeira Viana,Peixe
58918,Márcio  Vieira Rocha,São João do Manhuaçu
58919,Andressa Lavínia Batista Ramos,Arcoverde
58920,Vinícius Giovanni Espíndola Lacerda,Demerval Lobão
58921,Rita Michele Garcia Beltrão,Aloândia
58922,Emanuelle  Damasceno ,João Dias
58923,Yuri Gabriel Vicente Costa Vieira,Marumbi
58924,Douglas Raul Dantas Barbosa,Sério
58925,Tomás Lázaro Borges ,Ponte Nova
58926,Manoel João Aguiar ,Santa Cruz do Escalvado
58927,Gustavo Saulo Nascimento ,Crisópolis
58928,Nayara Fabiana Melo ,Uiraúna
58929,Cristiano Vitor Prado ,Rosário da Limeira
58930,Rayssa Kelly Pacheco Silva,São Miguel Arcanjo
58931,Lucas  Camargo Navarro,Mossoró
58932,Dominic Adriano Carvalho Reis,Belo Horizonte
58933,Israel André Gonçalves Moura,Uiramutã
58934,Graziella Zilda Damasceno Borges,São Luiz
58935,Sérgio Davi Vieira ,Mossoró
58936,Samuel  Henriques Franco,Viradouro
58937,Marcos  Nascimento ,Jaguariúna
58938,Natália Simone Neves ,São Paulo
58939,Orlando Danilo Nascimento Meireles,Francisco Dumont
58940,Noel Cauã Lima Azevedo,Guará
58941,Mateus Ubirajara Rossi Domingues,Balneário Gaivota
58942,Cadu Lázaro Quaresma Toledo,Salvador
58943,Jéssica Geovana Ribeiro ,Paulista
58944,Jonas Francisco Mansur ,Cachoeira de Pajeú
58945,Iris  Rossi ,Santa Teresinha
58946,Lara Nádia Bragança Santos,Santa Bárbara de Goiás
58947,Orlando Fábio Ribeiro ,Anhumas
58948,Maurício  Almeida ,Anápolis
58949,Theo  Prado Portela,Alto Alegre
58950,Allan  Moura Chaves,São João do Arraial
58951,Fernanda Aline Borges ,Pacatuba
58952,Luan Leandro Cordeiro ,Água Nova
58953,Benício  Silva Araújo,Dom Pedro de Alcântara
58954,Iris Juliana Viana Barros,Estação
58955,Kleber  Abreu ,Guareí
58956,Giovana  Beltrão ,Canapi
58957,Iris Quitéria Bezerra Cardoso,Saboeiro
58958,Ximena  Frota ,Aquidabã
58959,Lucas  Costa ,Jóia
58960,Wesley Rian Reis ,Belo Horizonte
58961,Eduardo  Fontes Espíndola,Itaocara
58962,Dandara Valentina Sales Chaves,Sítio Novo
58963,Sara Raquel Coelho ,Belo Horizonte
58964,Ágatha Débora Ortega ,Muquém de São Francisco
58965,Nicolas  Assis Campos,Presidente Juscelino
58966,Fernanda Ayla Carvalho Garcia,Afonso Cunha
58967,Davi Paulo Lacerda ,Belo Horizonte
58968,Benício  Moraes ,Bragança Paulista
58969,Yuri Gabriel  Santos ,Frei Rogério
58970,Igor  Silva ,Salinas da Margarida
58971,Eric  Souza Miranda,Goianésia do Pará
58972,Felipe  Ferreira Carvalho,Itagimirim
58973,Odete  Junqueira ,Cavalcante
58974,Yasmin Natália Gonçalves Ramalho,Miraselva
58975,Pablo  Silva Nunes,Espírito Santo do Dourado
58976,Caio Daniel Neves Rangel,Assaí
58977,Renata  Sampaio ,Riqueza
58978,Ximena  Ferreira Fontes,Abadia de Goiás
58979,Esther Aliani Klein Beltrão,Filadélfia
58980,Tomás Sérgio Quintana Noronha,Santo Antônio da Patrulha
58981,Rebeca  Pereira Coelho,Xanxerê
58982,Bruno Orlando Freitas ,São Marcos
58983,Orlando  Dantas Santos,Morro da Garça
58984,Uilma Rita Gomes ,Ernestina
58985,Adriano Evelyn Barros ,Nanuque
58986,Danilo Bruno Santos Sampaio,Três de Maio
58987,João Giovanni Franco Miranda,Perdizes
58988,Matheus  Lima ,Santo Antônio do Pinhal
58989,Emerson Ricardo Lins ,Rio de Janeiro
58990,Alessandro Jefferson Moraes Fontes,São Paulo
58991,Rebeca  Quintana Caldas,Chalé
58992,Miguel Vinícius Lacerda Silva,Porto Alegre
58993,Henrique Fábio Frota ,Manaus
58994,Talita  Abreu ,Carangola
58995,Yuri Gabriel Marcos Rocha Magalhães,São Braz do Piauí
58996,Tomás Ubirajara Paiva Barbosa,Chácara
58997,Marcos Yago Farias ,Macaubal
58998,Rayssa Tereza Quintana Pereira,Recife
58999,Quitéria Gael Noronha Pereira,Catarina
59000,Pedro  Queiroz ,Itobi
59001,Heloísa  Freitas ,Aceguá
59002,Fábio  Gusmão Lins,Assis Brasil
59003,Marcelo  Viana Cerqueira,Curiúva
59004,Ximena Flávia Loureiro Pimentel,Recife
59005,Edson  Machado Miranda,Leme
59006,Edson Cauã Quaresma Rocha,Carnaubeira da Penha
59007,Caio Carlos Magalhães ,Porto Alegre
59008,Emerson  Quintana ,Lambari
59009,André Moacir Correia Rodrigues,Salto do Lontra
59010,Franciele  Dantas Gomes,Pedrinhas Paulista
59011,Danilo Douglas Correia Camargo,Sena Madureira
59012,Rogério  Ramos Quaresma,Porangatu
59013,Cadu Luiz Meireles ,Divino
59014,Waleska  Monteiro Pereira,Goianápolis
59015,Iolanda Helena Moreira Ortega,Jundiaí do Sul
59016,Afonso Fernando Moraes Rocha,São Sebastião de Lagoa de Roça
59017,Giovanni Edson Ferreira Lima,Aruanã
59018,Leonardo Washington Santana Xavier,Tabira
59019,Alana Odete Almeida Miranda,Piritiba
59020,Dante Saulo Aguiar Cabral,Fênix
59021,Yohana  Almeida ,Barros Cassal
59022,Israel Estevão Miranda Prado,Paula Cândido
59023,Cíntia  Paiva ,Rio das Flores
59024,Benício Zaid Moreira ,Laranjal
59025,Patrícia  Guimarães Esteves,São João do Manhuaçu
59026,Andressa Denise Queiroz Lima,Itajaí
59027,Estevão Renato Siqueira ,Palmas
59028,Ramon Yuri Mansur Lopes,Belo Horizonte
59029,Jefferson  Siqueira Ferreira,Barretos
59030,Murilo  Leite Barbosa,Belém
59031,Pedro  Abreu ,Rianápolis
59032,Brenda Beatriz Mansur ,Carlos Barbosa
59033,Rian Rian Rangel ,João Câmara
59034,Jonas Alan Cerqueira Costa,Capoeiras
59035,Gael  Espíndola ,Carneiros
59036,Juliano  Ibiapina Bezerra,Monte Aprazível
59037,Augusto  Espíndola Cunha,Divisa Nova
59038,Vanessa  Damasceno Queiroz,Marechal Cândido Rondon
59039,André Emerson Ortega Valente,Guaranésia
59040,Henrique Juliano Ferreira Viana,Mato Castelhano
59041,Carla Heloísa Santana ,Santa Rita de Minas
59042,Paulo  Vasconcelos Cordeiro,Rio Negrinho
59043,Ramon Zaqueu Frota Garcia,Piraí do Norte
59044,Lorenzo  Siqueira Viana,Materlândia
59045,Adriano Samuel Souza ,Jatobá
59046,Roberto Wagner Duarte Souza,Tijucas
59047,Patrick  Bittencourt ,Silves
59048,Jonas  Beltrão Caldas,São Gonçalo do Rio Abaixo
59049,Ágatha Rita Mansur ,Nova Campina
59050,Israel  Klein Quaresma,Gavião Peixoto
59051,Brenda  Teixeira Pacheco,Chapada do Norte
59052,Alan Tadeu Cardoso ,Moita Bonita
59053,Marcelo Giovanni Almeida ,Boqueirão do Leão
59054,Lucas  Vieira Quaresma,Brasília
59055,Heitor  Nunes Nunes,Varzelândia
59056,Allan  Valente Almeida,Arauá
59057,Douglas Luiz Drummond Dias,Caracol
59058,Kauã Eduardo Noronha Lins,Jeriquara
59059,Jefferson  Zanetti Almeida,Mascote
59060,Wallace  Quintana Zanetti,Nova Ramada
59061,Luiz Flávio Tavares ,São Domingos do Capim
59062,Paulo Alan Coelho ,Novo Alegre
59063,Benício  Tavares ,Belo Horizonte
59064,Douglas Luiz Martins ,Nilópolis
59065,Darlan  Peixoto ,Barão do Triunfo
59066,Márcio Henrique Duarte ,Iraí
59067,Francisco  Moura ,Estrela Velha
59068,Sebastião  Costa Quaresma,Pedra Branca do Amapari
59069,Tadeu  Lins ,Jales
59070,Iris Jamile Marques Esteves,Salto do Jacuí
59071,Bruna Karen Santos Cunha,Mato Grosso
59072,Helena Ximena Dantas Andrade,Nova Esperança do Sudoeste
59073,Aurora  Farias Damasceno,Santana da Boa Vista
59074,Sebastião  Chaves ,Nova Guarita
59075,Quirino  Lopes Tavares,Conceição do Almeida
59076,Alice  Barbosa Navarro,Marliéria
59077,Aurora Caio Pinto ,Mira Estrela
59078,Aline  Araújo Gonçalves,Mozarlândia
59079,Madalena  Cerqueira ,Mato Leitão
59080,Fernanda Rafaela Miranda Prado,Curitiba
59081,Raul Murilo Souza Zanetti,Paulo Frontin
59082,Fábio  Campos Melo,Santo Antônio do Palma
59083,Cláudio Kleber Araújo Noronha,Lucas do Rio Verde
59084,Alessandro Cristiano Rodrigues ,Salto do Lontra
